geo_name,geo_state,geo_id,percentage_below_poverty
"Plaquemines Parish, LA",05000US22075,0.171642433106771
"Pointe Coupee Parish, LA",05000US22077,0.189205085282541
"Rapides Parish, LA",05000US22079,0.201175245231396
"Red River Parish, LA",05000US22081,0.228154205607477
"Richland Parish, LA",05000US22083,0.23991314447306
"Sabine Parish, LA",05000US22085,0.194623792041187
"St. Bernard Parish, LA",05000US22087,0.201121923297081
"St. Charles Parish, LA",05000US22089,0.125512383811558
"St. Helena Parish, LA",05000US22091,0.276161404178193
"St. James Parish, LA",05000US22093,0.163624450060844
"St. John the Baptist Parish, LA",05000US22095,0.181727697791769
"St. Landry Parish, LA",05000US22097,0.2794994836907
"St. Martin Parish, LA",05000US22099,0.172581807151253
"St. Mary Parish, LA",05000US22101,0.216016008312008
"St. Tammany Parish, LA",05000US22103,0.111232905956589
"Tangipahoa Parish, LA",05000US22105,0.222623979504974
"Tensas Parish, LA",05000US22107,0.338290741516548
"Terrebonne Parish, LA",05000US22109,0.20203319688723
"Union Parish, LA",05000US22111,0.249312305153127
"Vermilion Parish, LA",05000US22113,0.173317623755614
"Vernon Parish, LA",05000US22115,0.144971944765013
"Washington Parish, LA",05000US22117,0.264346105414643
"Webster Parish, LA",05000US22119,0.246597298191162
"West Baton Rouge Parish, LA",05000US22121,0.202979056083611
"West Carroll Parish, LA",05000US22123,0.240161928073809
"West Feliciana Parish, LA",05000US22125,0.155796807907316
"Winn Parish, LA",05000US22127,0.25611544100625
"Androscoggin County, ME",05000US23001,0.147752944003845
"Aroostook County, ME",05000US23003,0.177024901314813
"Cumberland County, ME",05000US23005,0.11120182246639
"Franklin County, ME",05000US23007,0.140975693845889
"Hancock County, ME",05000US23009,0.12094039635295
"Kennebec County, ME",05000US23011,0.14594119704194
"Knox County, ME",05000US23013,0.118830646208168
"Lincoln County, ME",05000US23015,0.120539301764933
"Oxford County, ME",05000US23017,0.167064565759457
"Penobscot County, ME",05000US23019,0.162684954735662
"Piscataquis County, ME",05000US23021,0.206318812829105
"Sagadahoc County, ME",05000US23023,0.106676613204028
"Somerset County, ME",05000US23025,0.180447259054027
"Waldo County, ME",05000US23027,0.159954875777212
"Washington County, ME",05000US23029,0.179950166650487
"York County, ME",05000US23031,0.093752852752336
"Allegany County, MD",05000US24001,0.174049428210321
"Anne Arundel County, MD",05000US24003,0.061060045691942
"Baltimore County, MD",05000US24005,0.09300234257196
"Calvert County, MD",05000US24009,0.060298140807325
"Caroline County, MD",05000US24011,0.170803874544492
"Carroll County, MD",05000US24013,0.057191096157597
"Cecil County, MD",05000US24015,0.106432156816063
"Charles County, MD",05000US24017,0.076527995159869
"Dorchester County, MD",05000US24019,0.169949968730457
"Frederick County, MD",05000US24021,0.071206211008367
"Garrett County, MD",05000US24023,0.126531598384703
"Harford County, MD",05000US24025,0.076824852912653
"Howard County, MD",05000US24027,0.049293982538792
"Kent County, MD",05000US24029,0.119940931962371
"Montgomery County, MD",05000US24031,0.068626276512176
"Prince George's County, MD",05000US24033,0.096567756050868
"Queen Anne's County, MD",05000US24035,0.065137995434738
"St. Mary's County, MD",05000US24037,0.078425542195544
"Somerset County, MD",05000US24039,0.250649215747377
"Talbot County, MD",05000US24041,0.109118247234454
"Washington County, MD",05000US24043,0.129106996908425
"Wicomico County, MD",05000US24045,0.163060507695301
"Worcester County, MD",05000US24047,0.101752380201455
"Baltimore city, MD",05000US24510,0.230804362336952
"Barnstable County, MA",05000US25001,0.082279646017699
"Berkshire County, MA",05000US25003,0.123724823437091
"Bristol County, MA",05000US25005,0.124949667947621
"Dukes County, MA",05000US25007,0.090903738592876
"Essex County, MA",05000US25009,0.112569711088297
"Franklin County, MA",05000US25011,0.112990867252577
"Hampden County, MA",05000US25013,0.176486785353969
"Hampshire County, MA",05000US25015,0.146979025734895
"Middlesex County, MA",05000US25017,0.082469070459808
"Nantucket County, MA",05000US25019,0.102605400284226
"Norfolk County, MA",05000US25021,0.067372885131102
"Plymouth County, MA",05000US25023,0.079954291067376
"Suffolk County, MA",05000US25025,0.201430735380295
"Worcester County, MA",05000US25027,0.114224699534127
"Alcona County, MI",05000US26001,0.149300155520995
"Alger County, MI",05000US26003,0.130538351595998
"Allegan County, MI",05000US26005,0.116503385743395
"Alpena County, MI",05000US26007,0.162832545339073
"Antrim County, MI",05000US26009,0.129486338797814
"Arenac County, MI",05000US26011,0.192070542995425
"Baraga County, MI",05000US26013,0.150365195300095
"Barry County, MI",05000US26015,0.093499066892667
"Bay County, MI",05000US26017,0.157751456681631
"Benzie County, MI",05000US26019,0.11175583149588
"Berrien County, MI",05000US26021,0.178868530336602
"Branch County, MI",05000US26023,0.178869683433676
"Calhoun County, MI",05000US26025,0.170041507097484
"Cass County, MI",05000US26027,0.148618139353834
"Charlevoix County, MI",05000US26029,0.124456859093731
"Cheboygan County, MI",05000US26031,0.186437319170861
"Chippewa County, MI",05000US26033,0.17672896645245
"Clare County, MI",05000US26035,0.241982604076755
"Clinton County, MI",05000US26037,0.113536602942911
"Crawford County, MI",05000US26039,0.171635182998819
"Delta County, MI",05000US26041,0.165721434528774
"Dickinson County, MI",05000US26043,0.146145988842618
"Eaton County, MI",05000US26045,0.11142648381295
"Emmet County, MI",05000US26047,0.105499784442939
"Genesee County, MI",05000US26049,0.209125372724419
"Gladwin County, MI",05000US26051,0.203309409888357
"Gogebic County, MI",05000US26053,0.20621188483903
"Grand Traverse County, MI",05000US26055,0.09801566165388
"Gratiot County, MI",05000US26057,0.189948654983815
"Hillsdale County, MI",05000US26059,0.18616338028169
"Houghton County, MI",05000US26061,0.227745260767013
"Huron County, MI",05000US26063,0.139451577112062
"Ingham County, MI",05000US26065,0.222278595185749
"Ionia County, MI",05000US26067,0.143066349370122
"Iosco County, MI",05000US26069,0.168916204707962
"Iron County, MI",05000US26071,0.172251829103062
"Isabella County, MI",05000US26073,0.287730693564001
"Jackson County, MI",05000US26075,0.167410132084936
"Kalamazoo County, MI",05000US26077,0.174847608596397
"Kalkaska County, MI",05000US26079,0.167512390842577
"Kent County, MI",05000US26081,0.148708139536762
"Keweenaw County, MI",05000US26083,0.170105456212746
"Lake County, MI",05000US26085,0.272397204320595
"Lapeer County, MI",05000US26087,0.102937780036029
"Leelanau County, MI",05000US26089,0.086775135586149
"Lenawee County, MI",05000US26091,0.143802183686577
"Livingston County, MI",05000US26093,0.0594491794041
"Luce County, MI",05000US26095,0.210176991150442
"Mackinac County, MI",05000US26097,0.155197792088316
"Macomb County, MI",05000US26099,0.120405642164991
"Manistee County, MI",05000US26101,0.161085150571132
"Marquette County, MI",05000US26103,0.165710917837459
"Mason County, MI",05000US26105,0.162338578787665
"Mecosta County, MI",05000US26107,0.22602637472008
"Menominee County, MI",05000US26109,0.150686113748166
"Midland County, MI",05000US26111,0.122743902439024
"Missaukee County, MI",05000US26113,0.150336473755047
"Monroe County, MI",05000US26115,0.108424147604661
"Montcalm County, MI",05000US26117,0.173898570263478
"Montmorency County, MI",05000US26119,0.162927466782836
"Muskegon County, MI",05000US26121,0.19583285410752
"Newaygo County, MI",05000US26123,0.18208392467538
"Oakland County, MI",05000US26125,0.095540132277292
"Oceana County, MI",05000US26127,0.198554142343527
"Ogemaw County, MI",05000US26129,0.199719860896445
"Ontonagon County, MI",05000US26131,0.152255947497949
"Osceola County, MI",05000US26133,0.226504335639835
"Oscoda County, MI",05000US26135,0.195324737920231
"Otsego County, MI",05000US26137,0.141630540005893
"Ottawa County, MI",05000US26139,0.099342364116688
"Presque Isle County, MI",05000US26141,0.135416666666667
"Roscommon County, MI",05000US26143,0.196787999491504
"Saginaw County, MI",05000US26145,0.178865360085953
"St. Clair County, MI",05000US26147,0.141297618295534
"St. Joseph County, MI",05000US26149,0.161959480901241
"Sanilac County, MI",05000US26151,0.15687984496124
"Schoolcraft County, MI",05000US26153,0.215273452099165
"Shiawassee County, MI",05000US26155,0.142340827285065
"Tuscola County, MI",05000US26157,0.157902718277287
"Van Buren County, MI",05000US26159,0.174781825271962
"Washtenaw County, MI",05000US26161,0.151721292148078
"Wayne County, MI",05000US26163,0.245046297885978
"Wexford County, MI",05000US26165,0.187770228536133
"Aitkin County, MN",05000US27001,0.127885174888472
"Anoka County, MN",05000US27003,0.073582158457332
"Becker County, MN",05000US27005,0.128139556123847
"Beltrami County, MN",05000US27007,0.191084130772261
"Benton County, MN",05000US27009,0.134563827593318
"Big Stone County, MN",05000US27011,0.113352158128278
"Blue Earth County, MN",05000US27013,0.182584858501975
"Brown County, MN",05000US27015,0.079782824933687
"Carlton County, MN",05000US27017,0.130721039503451
"Carver County, MN",05000US27019,0.041127925830458
"Cass County, MN",05000US27021,0.15865913852491
"Chippewa County, MN",05000US27023,0.10821052631579
"Chisago County, MN",05000US27025,0.059789963214973
"Clay County, MN",05000US27027,0.119078350659318
"Clearwater County, MN",05000US27029,0.167035269468048
"Cook County, MN",05000US27031,0.119319280603365
"Cottonwood County, MN",05000US27033,0.159978693181818
"Crow Wing County, MN",05000US27035,0.104490984432747
"Dakota County, MN",05000US27037,0.071613499995106
"Dodge County, MN",05000US27039,0.066294245600158
"Douglas County, MN",05000US27041,0.086602884005625
"Faribault County, MN",05000US27043,0.125965884239685
"Fillmore County, MN",05000US27045,0.120851229988286
"Freeborn County, MN",05000US27047,0.111953140512277
"Goodhue County, MN",05000US27049,0.109332806428242
"Grant County, MN",05000US27051,0.115024672451931
"Hennepin County, MN",05000US27053,0.119174515982274
"Houston County, MN",05000US27055,0.10314845817357
"Hubbard County, MN",05000US27057,0.115471071149335
"Isanti County, MN",05000US27059,0.072010332375656
"Itasca County, MN",05000US27061,0.132977882204098
"Jackson County, MN",05000US27063,0.08953581432573
"Kanabec County, MN",05000US27065,0.135315418334286
"Kandiyohi County, MN",05000US27067,0.113170545045799
"Kittson County, MN",05000US27069,0.111808461180846
"Koochiching County, MN",05000US27071,0.169211296574638
"Lac qui Parle County, MN",05000US27073,0.084623323013416
"Lake County, MN",05000US27075,0.119569359756098
"Lake of the Woods County, MN",05000US27077,0.081207704320666
"Le Sueur County, MN",05000US27079,0.085467899294771
"Lincoln County, MN",05000US27081,0.116014234875445
"Lyon County, MN",05000US27083,0.138629219904478
"McLeod County, MN",05000US27085,0.081356983728603
"Mahnomen County, MN",05000US27087,0.22405485544848
"Marshall County, MN",05000US27089,0.074908778707877
"Martin County, MN",05000US27091,0.116090739902419
"Meeker County, MN",05000US27093,0.0935041979673
"Mille Lacs County, MN",05000US27095,0.117773019271949
"Morrison County, MN",05000US27097,0.117249676105867
"Mower County, MN",05000US27099,0.139569125852449
"Murray County, MN",05000US27101,0.091653619173793
"Nicollet County, MN",05000US27103,0.118418921108051
"Nobles County, MN",05000US27105,0.140953453453453
"Norman County, MN",05000US27107,0.11723925435218
"Olmsted County, MN",05000US27109,0.092304880277829
"Otter Tail County, MN",05000US27111,0.096890753340149
"Pennington County, MN",05000US27113,0.087222702391242
"Pine County, MN",05000US27115,0.136901491006338
"Pipestone County, MN",05000US27117,0.127314814814815
"Polk County, MN",05000US27119,0.129981243213005
"Pope County, MN",05000US27121,0.095397489539749
"Ramsey County, MN",05000US27123,0.158876591141759
"Red Lake County, MN",05000US27125,0.104239401496259
"Redwood County, MN",05000US27127,0.115906854706461
"Renville County, MN",05000US27129,0.104799015586546
"Rice County, MN",05000US27131,0.117083946980854
"Rock County, MN",05000US27133,0.106886580272036
"Roseau County, MN",05000US27135,0.08369671330947
"St. Louis County, MN",05000US27137,0.155290803145841
"Scott County, MN",05000US27139,0.057371576212387
"Sherburne County, MN",05000US27141,0.071759467482234
"Sibley County, MN",05000US27143,0.097716338009081
"Stearns County, MN",05000US27145,0.136517349037075
"Steele County, MN",05000US27147,0.094430386786419
"Stevens County, MN",05000US27149,0.174315834309445
"Swift County, MN",05000US27151,0.123648431645434
"Todd County, MN",05000US27153,0.135243005030558
"Traverse County, MN",05000US27155,0.092284417549168
"Wabasha County, MN",05000US27157,0.066224852071006
"Wadena County, MN",05000US27159,0.154951600893522
"Waseca County, MN",05000US27161,0.078110041110548
"Washington County, MN",05000US27163,0.051009078440337
"Watonwan County, MN",05000US27165,0.117181022570244
"Wilkin County, MN",05000US27167,0.091762086513995
"Winona County, MN",05000US27169,0.139080313084907
"Wright County, MN",05000US27171,0.055552102433415
"Yellow Medicine County, MN",05000US27173,0.113336043911364
"Adams County, MS",05000US28001,0.303914542165796
"Alcorn County, MS",05000US28003,0.199296120477983
"Amite County, MS",05000US28005,0.27972972972973
"Attala County, MS",05000US28007,0.243816631130064
"Benton County, MS",05000US28009,0.226746987951807
"Bolivar County, MS",05000US28011,0.378007624523467
"Calhoun County, MS",05000US28013,0.263373627900514
"Carroll County, MS",05000US28015,0.173762718561691
"Chickasaw County, MS",05000US28017,0.27155780075188
"Choctaw County, MS",05000US28019,0.244569885875568
"Claiborne County, MS",05000US28021,0.411962443491364
"Clarke County, MS",05000US28023,0.191870221890733
"Clay County, MS",05000US28025,0.260174491905795
"Coahoma County, MS",05000US28027,0.352061005770816
"Copiah County, MS",05000US28029,0.280714311276527
"Covington County, MS",05000US28031,0.257823909868558
"DeSoto County, MS",05000US28033,0.100011802195208
"Forrest County, MS",05000US28035,0.273232309342427
"Franklin County, MS",05000US28037,0.187005576449228
"George County, MS",05000US28039,0.179444493121879
"Greene County, MS",05000US28041,0.180480905233381
"Grenada County, MS",05000US28043,0.241140799696797
"Hancock County, MS",05000US28045,0.185359037617623
"Harrison County, MS",05000US28047,0.210156873723392
"Hinds County, MS",05000US28049,0.255269835899171
"Holmes County, MS",05000US28051,0.450025169192908
"Humphreys County, MS",05000US28053,0.425146265917173
"Issaquena County, MS",05000US28055,0.403936269915651
"Itawamba County, MS",05000US28057,0.20246847569398
"Jackson County, MS",05000US28059,0.156345395915443
"Jasper County, MS",05000US28061,0.220840662340025
"Jefferson County, MS",05000US28063,0.39700691797261
"Jefferson Davis County, MS",05000US28065,0.346633200623161
"Jones County, MS",05000US28067,0.237101379939301
"Kemper County, MS",05000US28069,0.299261351292635
"Lafayette County, MS",05000US28071,0.252750053089828
"Lamar County, MS",05000US28073,0.160996200928662
"Lauderdale County, MS",05000US28075,0.231054967925498
"Lawrence County, MS",05000US28077,0.21747078928543
"Leake County, MS",05000US28079,0.270990130244716
"Lee County, MS",05000US28081,0.184576440387906
"Leflore County, MS",05000US28083,0.404170531450754
"Lincoln County, MS",05000US28085,0.254646186316468
"Lowndes County, MS",05000US28087,0.219488324175824
"Madison County, MS",05000US28089,0.126918241503861
"Marion County, MS",05000US28091,0.273403149732193
"Marshall County, MS",05000US28093,0.182265001023961
"Monroe County, MS",05000US28095,0.205604321404456
"Montgomery County, MS",05000US28097,0.28533646782251
"Neshoba County, MS",05000US28099,0.22327011434691
"Newton County, MS",05000US28101,0.233417576653474
"Noxubee County, MS",05000US28103,0.323651452282158
"Oktibbeha County, MS",05000US28105,0.325962456251989
"Panola County, MS",05000US28107,0.223825867581918
"Pearl River County, MS",05000US28109,0.203229720899841
"Perry County, MS",05000US28111,0.19665479837708
"Pike County, MS",05000US28113,0.316801567252668
"Pontotoc County, MS",05000US28115,0.180482857890605
"Prentiss County, MS",05000US28117,0.226606073125387
"Quitman County, MS",05000US28119,0.37752899919072
"Rankin County, MS",05000US28121,0.095519025660882
"Scott County, MS",05000US28123,0.26534922851108
"Sharkey County, MS",05000US28125,0.314486083716853
"Simpson County, MS",05000US28127,0.273739873987399
"Smith County, MS",05000US28129,0.22684781253895
"Stone County, MS",05000US28131,0.202548431734317
"Sunflower County, MS",05000US28133,0.345888073707558
"Tallahatchie County, MS",05000US28135,0.281851469345601
"Tate County, MS",05000US28137,0.157285519745801
"Tippah County, MS",05000US28139,0.235432525951557
"Tishomingo County, MS",05000US28141,0.186364819151704
"Tunica County, MS",05000US28143,0.284450063211125
"Union County, MS",05000US28145,0.190718855036322
"Walthall County, MS",05000US28147,0.25868296749097
"Warren County, MS",05000US28149,0.237474146300283
"Washington County, MS",05000US28151,0.348951962349429
"Wayne County, MS",05000US28153,0.25454005641051
"Webster County, MS",05000US28155,0.214518096787312
"Wilkinson County, MS",05000US28157,0.356373868363102
"Winston County, MS",05000US28159,0.282626720468741
"Yalobusha County, MS",05000US28161,0.215786019035116
"Yazoo County, MS",05000US28163,0.34507487871757
"Adair County, MO",05000US29001,0.259838723814532
"Andrew County, MO",05000US29003,0.091964809384164
"Atchison County, MO",05000US29005,0.120493358633776
"Audrain County, MO",05000US29007,0.176852671981104
"Barry County, MO",05000US29009,0.223413610189204
"Barton County, MO",05000US29011,0.22856663027962
"Bates County, MO",05000US29013,0.163010378472438
"Benton County, MO",05000US29015,0.193431642629504
"Bollinger County, MO",05000US29017,0.236535303776683
"Boone County, MO",05000US29019,0.192565706521074
"Buchanan County, MO",05000US29021,0.183577485603031
"Butler County, MO",05000US29023,0.216103313281772
"Caldwell County, MO",05000US29025,0.13162100456621
"Callaway County, MO",05000US29027,0.131470386013162
"Camden County, MO",05000US29029,0.182124595877376
"Cape Girardeau County, MO",05000US29031,0.17692112333418
"Carroll County, MO",05000US29033,0.184866334390575
"Carter County, MO",05000US29035,0.20631067961165
"Cass County, MO",05000US29037,0.093386849770286
"Cedar County, MO",05000US29039,0.23252914863973
"Chariton County, MO",05000US29041,0.153532608695652
"Christian County, MO",05000US29043,0.109913766591628
"Clark County, MO",05000US29045,0.137992565055762
"Clay County, MO",05000US29047,0.090714254662435
"Clinton County, MO",05000US29049,0.094948173493006
"Cole County, MO",05000US29051,0.126494510247074
"Cooper County, MO",05000US29053,0.133320855948593
"Crawford County, MO",05000US29055,0.21445473037486
"Dade County, MO",05000US29057,0.205572085474709
"Dallas County, MO",05000US29059,0.182298060397741
"Daviess County, MO",05000US29061,0.162910092662159
"DeKalb County, MO",05000US29063,0.141794310722101
"Dent County, MO",05000US29065,0.223921568627451
"Douglas County, MO",05000US29067,0.205034880194116
"Dunklin County, MO",05000US29069,0.273943407980589
"Franklin County, MO",05000US29071,0.119600043646031
"Gasconade County, MO",05000US29073,0.142729337278921
"Gentry County, MO",05000US29075,0.158819932742281
"Greene County, MO",05000US29077,0.18689727501617
"Grundy County, MO",05000US29079,0.199032550639927
"Harrison County, MO",05000US29081,0.185991199904864
"Henry County, MO",05000US29083,0.214255608111272
"Hickory County, MO",05000US29085,0.252059308072488
"Holt County, MO",05000US29087,0.138976912630149
"Howard County, MO",05000US29089,0.181808566895822
"Howell County, MO",05000US29091,0.22728998456048
"Iron County, MO",05000US29093,0.218204232586809
"Jackson County, MO",05000US29095,0.17209305092636
"Jasper County, MO",05000US29097,0.177961812342921
"Jefferson County, MO",05000US29099,0.109489980046452
"Johnson County, MO",05000US29101,0.170315121379338
"Knox County, MO",05000US29103,0.20097161851189
"Laclede County, MO",05000US29105,0.19190877313621
"Lafayette County, MO",05000US29107,0.121922333728106
"Lawrence County, MO",05000US29109,0.181326296710912
"Lewis County, MO",05000US29111,0.137824933687003
"Lincoln County, MO",05000US29113,0.13755327899499
"Linn County, MO",05000US29115,0.183658416653008
"Livingston County, MO",05000US29117,0.178465328599377
"McDonald County, MO",05000US29119,0.20712147612027
"Macon County, MO",05000US29121,0.188173821019909
"Madison County, MO",05000US29123,0.163904540934703
"Maries County, MO",05000US29125,0.188753662384494
"Marion County, MO",05000US29127,0.172748503868048
"Mercer County, MO",05000US29129,0.146247240618102
"Miller County, MO",05000US29131,0.193060678529448
"Mississippi County, MO",05000US29133,0.304594901769768
"Moniteau County, MO",05000US29135,0.123088632117899
"Monroe County, MO",05000US29137,0.156712908535152
"Montgomery County, MO",05000US29139,0.175427819218956
"Morgan County, MO",05000US29141,0.24244567963618
"New Madrid County, MO",05000US29143,0.245726495726496
"Newton County, MO",05000US29145,0.143698672857687
"Nodaway County, MO",05000US29147,0.254604167717846
"Oregon County, MO",05000US29149,0.263483725729294
"Osage County, MO",05000US29151,0.068711382416437
"Ozark County, MO",05000US29153,0.272212124452047
"Pemiscot County, MO",05000US29155,0.291216098999595
"Perry County, MO",05000US29157,0.079032686686155
"Pettis County, MO",05000US29159,0.169409486931268
"Phelps County, MO",05000US29161,0.206333628551595
"Pike County, MO",05000US29163,0.151629693890197
"Platte County, MO",05000US29165,0.071152761969599
"Polk County, MO",05000US29167,0.17584339578218
"Pulaski County, MO",05000US29169,0.145895821408128
"Putnam County, MO",05000US29171,0.187304890738814
"Ralls County, MO",05000US29173,0.125768696687165
"Randolph County, MO",05000US29175,0.176434489107088
"Ray County, MO",05000US29177,0.160516277831988
"Reynolds County, MO",05000US29179,0.196403218173213
"Ripley County, MO",05000US29181,0.23927178153446
"St. Charles County, MO",05000US29183,0.061157109161343
"St. Clair County, MO",05000US29185,0.223968565815324
"Ste. Genevieve County, MO",05000US29186,0.144730149759819
"St. Francois County, MO",05000US29187,0.168136062694231
"St. Louis County, MO",05000US29189,0.102680261708987
"Saline County, MO",05000US29195,0.171352809399717
"Schuyler County, MO",05000US29197,0.220803343394474
"Scotland County, MO",05000US29199,0.164455674878922
"Scott County, MO",05000US29201,0.195527507921129
"Shannon County, MO",05000US29203,0.225548164572555
"Shelby County, MO",05000US29205,0.157421543681086
"Stoddard County, MO",05000US29207,0.166695320290204
"Stone County, MO",05000US29209,0.134448595095014
"Sullivan County, MO",05000US29211,0.164446558832858
"Taney County, MO",05000US29213,0.178051124351336
"Texas County, MO",05000US29215,0.261799900282533
"Vernon County, MO",05000US29217,0.174331124507997
"Warren County, MO",05000US29219,0.136421435059037
"Washington County, MO",05000US29221,0.198111209926735
"Wayne County, MO",05000US29223,0.22979797979798
"Webster County, MO",05000US29225,0.187430447362564
"Worth County, MO",05000US29227,0.130738522954092
"Wright County, MO",05000US29229,0.252603589629958
"St. Louis city, MO",05000US29510,0.267199874743943
"Beaverhead County, MT",05000US30001,0.169858076143275
"Big Horn County, MT",05000US30003,0.277970011534025
"Blaine County, MT",05000US30005,0.285626346568175
"Broadwater County, MT",05000US30007,0.083421891604676
"Carbon County, MT",05000US30009,0.108002729310849
"Carter County, MT",05000US30011,0.126883425852498
"Cascade County, MT",05000US30013,0.146537680759881
"Chouteau County, MT",05000US30015,0.217964279521415
"Custer County, MT",05000US30017,0.112145467200278
"Daniels County, MT",05000US30019,0.047835990888383
"Dawson County, MT",05000US30021,0.15280420911228
"Deer Lodge County, MT",05000US30023,0.208041958041958
"Fallon County, MT",05000US30025,0.069390630503699
"Fergus County, MT",05000US30027,0.140147805182085
"Flathead County, MT",05000US30029,0.137678447307919
"Gallatin County, MT",05000US30031,0.134639208004659
"Garfield County, MT",05000US30033,0.066918001885014
"Glacier County, MT",05000US30035,0.333333333333333
"Golden Valley County, MT",05000US30037,0.163013698630137
"Granite County, MT",05000US30039,0.144486692015209
"Hill County, MT",05000US30041,0.220378111936108
"Jefferson County, MT",05000US30043,0.08547834490029
"Judith Basin County, MT",05000US30045,0.125694093891974
"Lake County, MT",05000US30047,0.214369602763385
"Lewis and Clark County, MT",05000US30049,0.120716921454929
"Liberty County, MT",05000US30051,0.154288240495137
"Lincoln County, MT",05000US30053,0.178965046709352
"McCone County, MT",05000US30055,0.10862818125388
"Madison County, MT",05000US30057,0.112861570247934
"Meagher County, MT",05000US30059,0.152612519399897
"Mineral County, MT",05000US30061,0.208393285371703
"Missoula County, MT",05000US30063,0.160643994145508
"Musselshell County, MT",05000US30065,0.169871794871795
"Park County, MT",05000US30067,0.121075378161942
"Petroleum County, MT",05000US30069,0.155056179775281
"Phillips County, MT",05000US30071,0.162545899632803
"Pondera County, MT",05000US30073,0.201907267346268
"Powder River County, MT",05000US30075,0.077114427860697
"Powell County, MT",05000US30077,0.104855469488003
"Prairie County, MT",05000US30079,0.183189655172414
"Ravalli County, MT",05000US30081,0.175477652469604
"Richland County, MT",05000US30083,0.086203866432338
"Roosevelt County, MT",05000US30085,0.268968029875216
"Rosebud County, MT",05000US30087,0.196915390463778
"Sanders County, MT",05000US30089,0.22296753420982
"Sheridan County, MT",05000US30091,0.110058512120368
"Silver Bow County, MT",05000US30093,0.194377724401744
"Stillwater County, MT",05000US30095,0.072768434670117
"Sweet Grass County, MT",05000US30097,0.118380925977266
"Teton County, MT",05000US30099,0.105642055918299
"Toole County, MT",05000US30101,0.1686230248307
"Treasure County, MT",05000US30103,0.191489361702128
"Valley County, MT",05000US30105,0.095796281325788
"Wheatland County, MT",05000US30107,0.175903614457831
"Wibaux County, MT",05000US30109,0.131554737810488
"Yellowstone County, MT",05000US30111,0.104164051609664
"Adams County, NE",05000US31001,0.111552443786186
"Antelope County, NE",05000US31003,0.118242175150174
"Arthur County, NE",05000US31005,0.080091533180778
"Banner County, NE",05000US31007,0.119798234552333
"Blaine County, NE",05000US31009,0.162068965517241
"Boone County, NE",05000US31011,0.075047619047619
"Box Butte County, NE",05000US31013,0.139652677279305
"Boyd County, NE",05000US31015,0.125127161749746
"Brown County, NE",05000US31017,0.173207036535859
"Buffalo County, NE",05000US31019,0.136247739011049
"Burt County, NE",05000US31021,0.099938214396046
"Butler County, NE",05000US31023,0.086994508237644
"Cass County, NE",05000US31025,0.070292887029289
"Cedar County, NE",05000US31027,0.10385476836025
"Chase County, NE",05000US31029,0.098223350253807
"Cherry County, NE",05000US31031,0.080435546188971
"Cheyenne County, NE",05000US31033,0.100120627261761
"Clay County, NE",05000US31035,0.099161560786843
"Colfax County, NE",05000US31037,0.119520748100526
"Cuming County, NE",05000US31039,0.124267027514659
"Custer County, NE",05000US31041,0.108648495708762
"Dakota County, NE",05000US31043,0.160048899755501
"Dawes County, NE",05000US31045,0.159839155566725
"Dawson County, NE",05000US31047,0.152404030098202
"Deuel County, NE",05000US31049,0.10459587955626
"Dixon County, NE",05000US31051,0.118525021949078
"Dodge County, NE",05000US31053,0.117729659898335
"Douglas County, NE",05000US31055,0.141959600370418
"Dundy County, NE",05000US31057,0.084736251402918
"Fillmore County, NE",05000US31059,0.101305387019673
"Franklin County, NE",05000US31061,0.130797464130797
"Frontier County, NE",05000US31063,0.109840751327072
"Furnas County, NE",05000US31065,0.156203762418093
"Gage County, NE",05000US31067,0.104439252336449
"Garden County, NE",05000US31069,0.116080937167199
"Garfield County, NE",05000US31071,0.072840790842872
"Gosper County, NE",05000US31073,0.057821373257615
"Grant County, NE",05000US31075,0.165861513687601
"Greeley County, NE",05000US31077,0.087370600414079
"Hall County, NE",05000US31079,0.148270400933567
"Hamilton County, NE",05000US31081,0.089942946638327
"Harlan County, NE",05000US31083,0.158804570758863
"Hayes County, NE",05000US31085,0.078973346495558
"Hitchcock County, NE",05000US31087,0.161775232641374
"Holt County, NE",05000US31089,0.09744094488189
"Hooker County, NE",05000US31091,0.162246489859594
"Howard County, NE",05000US31093,0.095125414103171
"Jefferson County, NE",05000US31095,0.117223222945822
"Johnson County, NE",05000US31097,0.125092890760466
"Kearney County, NE",05000US31099,0.068778140040366
"Keith County, NE",05000US31101,0.127890986373297
"Keya Paha County, NE",05000US31103,0.104761904761905
"Kimball County, NE",05000US31105,0.103344298245614
"Knox County, NE",05000US31107,0.125060357315307
"Lancaster County, NE",05000US31109,0.142500563346103
"Lincoln County, NE",05000US31111,0.120423201536829
"Logan County, NE",05000US31113,0.118306351183064
"Loup County, NE",05000US31115,0.099630996309963
"McPherson County, NE",05000US31117,0.183529411764706
"Madison County, NE",05000US31119,0.149041852809781
"Merrick County, NE",05000US31121,0.100053149083178
"Morrill County, NE",05000US31123,0.123472668810289
"Nance County, NE",05000US31125,0.124216524216524
"Nemaha County, NE",05000US31127,0.108408088794283
"Nuckolls County, NE",05000US31129,0.127730294396961
"Otoe County, NE",05000US31131,0.107746705239473
"Pawnee County, NE",05000US31133,0.202484004516372
"Perkins County, NE",05000US31135,0.067595818815331
"Phelps County, NE",05000US31137,0.082598504297355
"Pierce County, NE",05000US31139,0.065723674810687
